smiles,dga,cluster
[H]O[C@@]1([H])C(=O)OC12C([H])([H])C2([H])[H],-56.98380661010742,1
[H]C1([H])C([H])([H])C12C(=O)[C@@]([H])(C([H])([H])[H])C2([H])[H],-71.37419128417969,3
[H]N1C([H])([H])[C@@]12C(=O)[C@@]([H])(C([H])([H])[H])C2([H])[H],-66.17113494873047,2
[H]C([H])([H])[C@]1([H])C(=O)[C@]2(OC2([H])[H])C1([H])[H],-63.76352310180664,1
[H]N1C2(C(=O)[C@@]1([H])C([H])([H])[H])C([H])([H])C2([H])[H],-66.2426986694336,2
[H]C1([H])C([H])([H])C12O[C@]([H])(C([H])([H])[H])C2=O,-63.83982467651367,1
[H]C([H])([H])N1C(=O)C2(C1([H])[H])C([H])([H])C2([H])[H],-66.93517303466797,2
[H]N1C([H])([H])[C@@]12C(=O)N(C([H])([H])[H])C2([H])[H],-61.7359733581543,2
[H]C([H])([H])N1C(=O)[C@]2(OC2([H])[H])C1([H])[H],-59.3510856628418,2
[H]O[C@]1([H])C(=O)C2(C([H])([H])C2([H])[H])C1([H])[H],-63.855712890625,1
[H]O[C@]1([H])C(=O)[C@]2(N([H])C2([H])[H])C1([H])[H],-58.65216064453125,2
[H]O[C@]1([H])C(=O)[C@]2(OC2([H])[H])C1([H])[H],-56.22868728637695,1
[H]O[C@@]1([H])C([H])([H])C2(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],-75.42093658447266,1
[H]O[C@@]1([H])C([H])([H])[C@]2(N([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],-70.40495300292969,2
[H]O[C@@]1([H])C([H])([H])[C@]2(OC2([H])[H])[C@@]1([H])C([H])([H])[H],-68.07002258300781,1
[H]C1([H])C([H])([H])C12C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-82.79399871826172,3
[H]O[C@]1([H])C2(C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],-75.50039672851562,1
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]12N([H])C2([H])[H],-70.3425521850586,2
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(OC2([H])[H])[C@@]1([H])C([H])([H])[H],-75.46724700927734,1
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]12OC2([H])[H],-68.1329116821289,1
[H]C([H])([H])[N@H+]1C([H])([H])[C@]2(OC2([H])[H])[C@@]1([H])C([H])([H])[H],-70.14954376220703,2
[H]C1([H])C([H])([H])C12O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-75.49500274658203,1
[H]O[C@]1([H])C2(O[C@]1([H])C([H])([H])[H])C([H])([H])C2([H])[H],-68.13350677490234,1
[H]O[C@@]1([H])C([H])([H])C2(C([H])([H])C2([H])[H])[C@@]1([H])O[H],-68.1196060180664,1
[H]O[C@]1([H])[C@]2(N([H])C2([H])[H])C([H])([H])[C@]1([H])O[H],-63.21360397338867,2
[H]O[C@]1([H])[C@]2(OC2([H])[H])C([H])([H])[C@]1([H])O[H],-60.7686653137207,1
[H]C#CC1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-71.91553497314453,3
[H]C#C[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-64.39822387695312,1
[H]C#C[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-64.54781341552734,1
[H]C1([H])C([H])([H])C12C([H])([H])C([H])(C#N)C2([H])[H],-68.69937133789062,3
[H]N1C2(C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C#N,-63.545257568359375,2
[H]C1([H])C([H])([H])C12O[C@@]([H])(C#N)C2([H])[H],-61.09531021118164,1
[H]N1C([H])([H])[C@]12C([H])([H])[C@]([H])(C#N)C2([H])[H],-63.66518020629883,2
[H]C1([H])O[C@]12C([H])([H])[C@@]([H])(C#N)C2([H])[H],-61.30274200439453,1
[H]C(=O)C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-70.830322265625,3
[H]C(=O)[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-63.35820770263672,1
[H]C(=O)[C@]1([H])C([H])([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-65.81836700439453,2
[H]C(=O)[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-63.47407531738281,1
[H]C(=O)N1C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-66.49307250976562,2
[H]C(=O)N1C([H])([H])C2(N([H])C2([H])[H])C1([H])[H],-61.428428649902344,0
[H]C(=O)N1C([H])([H])C2(OC2([H])[H])C1([H])[H],-59.02961349487305,2
[H]C([H])([H])[NH2+]C1OC2(C1([H])[H])C([H])([H])C2([H])[H],-66.12566375732422,3
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-82.80534362792969,3
[H]C([H])([H])C([H])([H])[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-75.47198486328125,1
[H]C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-75.4604721069336,1
[H]C([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-70.16239166259766,2
[H]C([H])([H])OC1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-75.16522979736328,1
[H]N1C([H])([H])[C@]12C([H])([H])[C@]([H])(OC([H])([H])[H])C2([H])[H],-70.14429473876953,2
[H]C([H])([H])O[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-67.79940795898438,1
[H]OC([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-75.2890396118164,1
[H]OC([H])([H])[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-67.99081420898438,1
[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-70.2820053100586,2
[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-67.94465637207031,1
[H][N-]C1=C([H])[C-]([H])C2(O1)C([H])([H])C2([H])[H],-61.97396469116211,3
[H]C1=C([H])C2(C([H])([H])C1=O)C([H])([H])C2([H])[H],-67.08706665039062,3
[H]C1=C([H])[C@]2(N([H])C2([H])[H])C([H])([H])C1=O,-61.981937408447266,2
[H]C1=C([H])[C@]2(OC2([H])[H])C([H])([H])C1=O,-59.607093811035156,3
[H]C1=C([H])C2(N([H])C1=O)C([H])([H])C2([H])[H],-62.7091064453125,2
[H]C1=C([H])C2(OC1=O)C([H])([H])C2([H])[H],-60.23630142211914,3
[H][N-]C1OC([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-66.89299011230469,1
[H][N-]C1OC([H])([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-61.84092712402344,2
[H][N-]C1OC([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-59.467472076416016,3
[H][N-]C1OC2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],-66.9815444946289,1
[H][N-]C1OC([H])([H])C2(O1)C([H])([H])C2([H])[H],-59.675445556640625,3
[H]N1C(=O)C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-67.62079620361328,2
[H]C1([H])OC(=O)C([H])([H])C12C([H])([H])C2([H])[H],-65.06321716308594,1
[H]N1C(=O)C([H])([H])[C@@]2(N([H])C2([H])[H])C1([H])[H],-62.58646774291992,2
[H]N1C([H])([H])[C@@]12C([H])([H])OC(=O)C2([H])[H],-60.00086975097656,2
[H]N1C(=O)C([H])([H])[C@@]2(OC2([H])[H])C1([H])[H],-60.224056243896484,2
[H]C1([H])OC(=O)C([H])([H])[C@@]12OC2([H])[H],-57.62904357910156,3
[H]C1([H])C(=O)C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-71.90859985351562,3
[H]N1C(=O)C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-67.64468383789062,2
[H]C1([H])C(=O)OC2(C1([H])[H])C([H])([H])C2([H])[H],-65.15271759033203,1
[H]N1C([H])([H])[C@@]12C([H])([H])C(=O)C([H])([H])C2([H])[H],-66.863037109375,2
[H]C1([H])C(=O)C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-64.52092742919922,1
[H]C1([H])OC2(C([H])([H])C1=O)C([H])([H])C2([H])[H],-64.30035400390625,1
[H]N1C(=O)OC([H])([H])C12C([H])([H])C2([H])[H],-60.49176025390625,2
[H]N1C(=O)N([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-62.99817657470703,2
[H]N1C(=O)OC2(C1([H])[H])C([H])([H])C2([H])[H],-60.56351852416992,2
[H]C1([H])OC(=O)OC12C([H])([H])C2([H])[H],-58.007415771484375,3
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-78.67680358886719,3
[H]C1=C(C([H])([H])[H])C([H])([H])OC12C([H])([H])C2([H])[H],-71.13666534423828,3
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12N([H])C2([H])[H],-73.69366455078125,2
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-71.35466003417969,1
[H]C([H])([H])C1[NH2+]C2(C([H])([H])O1)C([H])([H])C2([H])[H],-67.05689239501953,2
[H]N([H])C1[NH2+]C2(C([H])([H])O1)C([H])([H])C2([H])[H],-62.382652282714844,2
[H]C1=C(C([H])([H])[H])C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-78.63674926757812,3
[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-71.28463745117188,1
[H]C([H])([H])C1[NH2+]C([H])([H])C2(O1)C([H])([H])C2([H])[H],-67.01296997070312,2
[H]C1=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C12C([H])([H])C2([H])[H],-78.50545501708984,3
[H]C1=C([H])[C@]2(N([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],-73.46536254882812,2
[H]C1=C([H])[C@]2(OC2([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],-71.1563949584961,1
[H]C1=C([H])[C@@]([H])(C([H])([H])[H])OC12C([H])([H])C2([H])[H],-71.08804321289062,3
[H]O[C@]1([H])C([H])=C([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-71.11802673339844,3
[H]O[C@]1([H])C([H])=C([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-66.06617736816406,2
[H]O[C@]1([H])C([H])=C([H])[C@]2(OC2([H])[H])C1([H])[H],-63.75225830078125,1
[H]C1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C12C([H])([H])C2([H])[H],-76.08837890625,1
[H]N1C([H])([H])[C@@]12C([H])([H])O[C@@]([H])(C([H])([H])[H])C2([H])[H],-70.98798370361328,2
[H]C([H])([H])[C@]1([H])OC([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-68.65729522705078,1
[H]C1([H])C([H])([H])C12C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],-83.55667877197266,3
[H]C1([H])C([H])([H])C12O[C@@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H],-76.19645690917969,1
[H]C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(OC2([H])[H])C1([H])[H],-76.19853210449219,1
[H]C1([H])C([H])([H])C12OC([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],-76.063720703125,1
[H]C1([H])O[C@]([H])(C([H])([H])[H])OC12C([H])([H])C2([H])[H],-68.79412078857422,1
[H]O[C@@]1([H])C([H])([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-76.11608123779297,1
[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(OC2([H])[H])C1([H])[H],-68.7525634765625,1
[H]O[C@@]1([H])C([H])([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-68.57367706298828,1
[H]C#C[C@]12C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-72.13758087158203,3
[H]C1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12C#N,-68.9061508178711,3
[H]N1C([H])([H])[C@]2(C#N)C([H])([H])[C@]12C([H])([H])[H],-63.748992919921875,2
[H]C#C[C@]12C([H])([H])O[C@@]1(C([H])([H])[H])C2([H])[H],-64.51988983154297,1
[H]C1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12C#N,-61.24597930908203,1
[H]N1C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12C#N,-63.539493560791016,2
[H]C#C[C@]12OC([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-64.37975311279297,1
[H]C([H])([H])[C@@]12C([H])([H])O[C@]1(C#N)C2([H])[H],-61.05024719238281,1
[H]C#C[C@]12N([H])[C@@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-67.11016845703125,2
[H]N1[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12C#N,-63.83669662475586,2
[H]C#C[C@]12O[C@@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-64.72571563720703,1
[H]C([H])([H])[C@@]12O[C@]1(C#N)C([H])([H])C2([H])[H],-61.39188766479492,1
[H]N([H])[C@@]12C([H])([H])N([H])[C@]1(C#N)C2([H])[H],-58.58451461791992,2
[H]N([H])[C@@]12C([H])([H])O[C@]1(C#N)C2([H])[H],-56.08180236816406,2
[H]C#C[C@]12C([H])([H])C([H])([H])[C@@]1(O[H])C2([H])[H],-64.66516876220703,1
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1(C#N)C2([H])[H],-61.42361831665039,1
[H]C#C[C@]12N([H])C([H])([H])[C@@]1(O[H])C2([H])[H],-59.35029602050781,2
[H]O[C@@]12C([H])([H])N([H])[C@]1(C#N)C2([H])[H],-56.05241394042969,2
[H]C#C[C@]12OC([H])([H])[C@@]1(O[H])C2([H])[H],-56.85912322998047,1
[H]O[C@@]12C([H])([H])O[C@]1(C#N)C2([H])[H],-53.5263786315918,1
[H]C(=O)[C@]12C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-71.12700653076172,3
[H]C(=O)[C@]12C([H])([H])O[C@@]1(C([H])([H])[H])C2([H])[H],-63.50000762939453,1
[H]C(=O)[C@]12OC([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-63.395652770996094,1
[H]C(=O)[C@]12N([H])[C@@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-66.12313079833984,2
[H]C(=O)[C@]12O[C@@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-63.688255310058594,1
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1(C([H])=O)C2([H])[H],-63.708065032958984,1
[H]O[C@@]12C([H])([H])N([H])[C@]1(C([H])=O)C2([H])[H],-58.343719482421875,2
[H]O[C@@]12C([H])([H])O[C@]1(C([H])=O)C2([H])[H],-55.89578628540039,1
[H]OC([H])([H])[C@@]12C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C2([H])[H],-75.37609100341797,1
[H]OC([H])([H])[C@@]12C([H])([H])O[C@]1(C([H])([H])[H])C2([H])[H],-67.82514953613281,1
[H]OC([H])([H])[C@@]12OC([H])([H])[C@]1(C([H])([H])[H])C2([H])[H],-67.80990600585938,1
[H]OC([H])([H])[C@@]12N([H])[C@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-70.37632751464844,2
[H]OC([H])([H])[C@@]12O[C@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-68.171875,1
[H]C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-82.9231948852539,3
[H]C([H])([H])C([H])([H])[C@]12OC([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-75.33876037597656,1
[H]C([H])([H])C([H])([H])[C@]12C([H])([H])O[C@@]1(C([H])([H])[H])C2([H])[H],-75.33174133300781,1
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1(C([H])([H])C([H])([H])[H])C2([H])[H],-75.4830322265625,1
[H]O[C@@]12C([H])([H])O[C@]1(C([H])([H])C([H])([H])[H])C2([H])[H],-67.84800720214844,1
[H]C([H])([H])C([H])([H])[C@]12O[C@@]1(C([H])([H])[H])C([H])([H])C2([H])[H],-75.68769073486328,1
[H]C([H])([H])O[C@]12C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],-75.22715759277344,1
[H]C([H])([H])O[C@]12C([H])([H])O[C@@]1(C([H])([H])[H])C2([H])[H],-67.57599639892578,1
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1(OC([H])([H])[H])C2([H])[H],-67.70813751220703,1
[H]OC([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]1(O[H])C2([H])[H],-67.94207763671875,1
[H]OC([H])([H])[C@]12OC([H])([H])[C@@]1(O[H])C2([H])[H],-60.316165924072266,1
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-82.84681701660156,3
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-75.52392578125,1
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC12C([H])([H])C2([H])[H],-75.40624237060547,1
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C12C([H])([H])C2([H])[H],-75.50080108642578,1
[H]N1C([H])([H])[C@@]12C([H])([H])OC2(C([H])([H])[H])C([H])([H])[H],-70.46361541748047,2
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])[C@]12OC2([H])[H],-68.11478424072266,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-75.5749282836914,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12N([H])C2([H])[H],-70.57657623291016,2
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-68.08561706542969,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])OC12C([H])([H])C2([H])[H],-68.05089569091797,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[C@]2([H])C([H])([H])[C@]12[H],-71.22148132324219,3
[H]C([H])([H])C1(C([H])([H])[H])C(=O)N2C([H])([H])[C@@]21[H],-66.30455017089844,2
[H]N1[C@@]2([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])[C@@]12[H],-65.97259521484375,2
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[C@]2([H])O[C@]12[H],-63.56468963623047,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[C@@]2([H])[N@@H+]1C2([H])[H],-66.08955383300781,2
[H]O[C@@]1(C([H])([H])[H])C(=O)[C@]2([H])C([H])([H])[C@]12[H],-63.83946990966797,1
[H][N-][C@H]1[N@@H+]2C([H])([H])[C@]2([H])[C@]1(O[H])C([H])([H])[H],-60.84891128540039,2
[H]O[C@@]1(C([H])([H])[H])C(=O)N2C([H])([H])[C@@]21[H],-58.850830078125,2
[H]O[C@@]1(C([H])([H])[H])C(=O)[C@]2([H])N([H])[C@]12[H],-58.57477569580078,2
[H]O[C@@]1(C([H])([H])[H])C(=O)[C@]2([H])O[C@@]21[H],-56.149776458740234,1
[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[N@@H+]2C([H])([H])[C@@]21[H],-70.3379898071289,2
[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]21[H],-75.41829681396484,1
[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])N([H])[C@@]12[H],-70.412353515625,2
[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])O[C@@]12[H],-68.0329360961914,1
[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@]2([H])[C@]1(O[H])C([H])([H])[H],-68.10077667236328,1
[H]O[C@]1([H])[C@]2([H])N([H])[C@]2([H])[C@]1(O[H])C([H])([H])[H],-63.05542755126953,2
[H]O[C@]1([H])[C@]2([H])O[C@]2([H])[C@]1(O[H])C([H])([H])[H],-60.670921325683594,1
[H]C([H])([H])C1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]12[H],-82.73571014404297,3
[H]O[C@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]21[H],-75.42254638671875,1
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])N([H])[C@]2([H])[C@]1([H])C([H])([H])[H],-70.33912658691406,2
[H]C([H])([H])C1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])O[C@@]12[H],-75.3533935546875,1
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])O[C@]2([H])[C@]1([H])C([H])([H])[H],-68.00128936767578,1
[H]C([H])([H])C1(C([H])([H])[H])[C@@]2([H])[N@H+](C2([H])[H])[C@]1([H])C([H])([H])[H],-77.6199951171875,2
[H]O[C@@]1(C([H])([H])[H])[C@@]2([H])[N@H+](C2([H])[H])[C@]1([H])C([H])([H])[H],-70.26483917236328,2
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1(C([H])([H])[H])C([H])([H])[H],-78.45364379882812,3
[H]C1=C([H])[C@@]2([H])N([H])[C@@]2([H])C1(C([H])([H])[H])C([H])([H])[H],-73.35741424560547,2
[H]C1=C([H])[C@@]2([H])O[C@@]2([H])C1(C([H])([H])[H])C([H])([H])[H],-71.02398681640625,3
[H]O[C@]1(C([H])([H])[H])C([H])=C([H])[C@@]2([H])C([H])([H])[C@]21[H],-71.11707305908203,1
[H]O[C@]1(C([H])([H])[H])C([H])=C([H])[C@@]2([H])N([H])[C@]21[H],-66.00930786132812,2
[H]O[C@]1(C([H])([H])[H])C([H])=C([H])[C@@]2([H])O[C@]21[H],-63.637672424316406,3
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],-83.57238006591797,3
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-76.27645874023438,1
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-78.39032745361328,2
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@@]2([H])C([H])([H])[C@@]12[H],-75.92884063720703,1
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],-76.23509979248047,1
[H]N1[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])[C@@]12[H],-71.14491271972656,2
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])[C@@]2([H])O[C@@]12[H],-68.80799865722656,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-76.28206634521484,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-71.29000091552734,2
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-68.9603271484375,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-71.06893920898438,2
[H]O[C@]1(C([H])([H])[H])C([H])([H])O[C@@]2([H])C([H])([H])[C@@]12[H],-68.57169342041016,1
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],-82.77722930908203,3
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],-75.35807800292969,1
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@@]1([H])[NH+]1C([H])([H])C1([H])[H],-77.56977081298828,2
[H]C([H])([H])C1(C([H])([H])[H])[N@H+](C2([H])C([H])([H])C2([H])[H])C1([H])[H],-77.623046875,2
[H]N1C([H])([H])[C@]1([H])[C@]1([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],-72.83256530761719,2
[H]N1C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])[C@]1([H])OC1([H])[H],-70.37232208251953,2
[H]C([H])([H])C1(C([H])([H])[H])O[C@@]1([H])C1([H])C([H])([H])C1([H])[H],-75.57743072509766,1
[H]N1C([H])([H])[C@]1([H])[C@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],-70.51219177246094,2
[H]C([H])([H])C1(C([H])([H])[H])O[C@@]1([H])[C@]1([H])OC1([H])[H],-68.05606842041016,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],-75.37609100341797,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],-67.96833801269531,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])[NH+]1C([H])([H])C1([H])[H],-70.16900634765625,2
[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-71.79888153076172,3
[H]C([H])([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-68.59327697753906,3
[H]C#C[C@@]1(C([H])([H])[H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-66.6098861694336,2
[H]C1([H])[N@@H+]2[C@@]1([H])C([H])([H])[C@]2(C#N)C([H])([H])[H],-63.3625373840332,2
[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-66.71206665039062,2
[H]N1[C@@]2([H])[C@@](C#N)(C([H])([H])[H])C([H])([H])[C@@]12[H],-63.49481201171875,2
[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@@]2([H])O[C@@]12[H],-64.38233947753906,1
[H]C([H])([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])O[C@@]12[H],-61.13612747192383,1
[H]C([H])([H])[C@@]1(C#N)C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-63.36082077026367,2
[H]N1[C@@]2([H])C([H])([H])[C@@]2([H])[C@@]1(C#N)C([H])([H])[H],-63.350399017333984,2
[H]C#C[C@]1(C([H])([H])[H])O[C@@]2([H])C([H])([H])[C@]21[H],-64.1965103149414,1
[H]C1([H])[C@]2([H])[C@@]1([H])O[C@]2(C#N)C([H])([H])[H],-60.91647720336914,1
[H]N([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-63.65922164916992,2
[H]N([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-58.52037811279297,2
[H]N([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])O[C@@]12[H],-56.13687515258789,2
[H]N([H])[C@@]1(C#N)C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-58.417057037353516,2
[H]C#C[C@]1(O[H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-64.45610809326172,1
[H]O[C@@]1(C#N)C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-61.18497085571289,1
[H]C#C[C@]1(O[H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-59.23073196411133,2
[H]O[C@@]1(C#N)C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-56.08123016357422,2
